user_id,txn_datetime,txn_category,spend_amount,txn_date
U00026,2026-02-07 18:55:00,Cafe,62,2026-02-07
U00271,2025-12-15 17:19:00,Cafe,58,2025-12-15
U00712,2025-12-12 13:34:00,Cafe,56,2025-12-12
U00558,2025-10-02 18:17:00,Cafe,41,2025-10-02
U00241,2025-10-11 20:17:00,Cafe,21,2025-10-11
U00473,2026-01-22 14:38:00,Cafe,49,2026-01-22
U00808,2025-10-12 18:41:00,Cafe,67,2025-10-12
U00392,2025-11-02 11:32:00,Cafe,50,2025-11-02
U00090,2026-02-14 19:11:00,Cafe,37,2026-02-14
U00229,2025-11-15 15:11:00,Cafe,61,2025-11-15
U00276,2025-12-15 11:50:00,Cafe,48,2025-12-15
U00581,2026-01-26 10:25:00,Merch,51,2026-01-26
U00994,2025-11-24 10:24:00,Cafe,36,2025-11-24
U00847,2025-11-05 12:13:00,Cafe,65,2025-11-05
U00040,2025-10-20 13:27:00,Cafe,41,2025-10-20
U00485,2025-10-28 20:41:00,Cafe,35,2025-10-28
U00861,2026-02-16 20:34:00,Cafe,19,2026-02-16
U00400,2026-01-09 19:12:00,Cafe,58,2026-01-09
U00129,2025-11-08 10:01:00,Merch,32,2025-11-08
U01090,2026-01-15 11:14:00,Cafe,49,2026-01-15
U00643,2026-02-12 14:09:00,Cafe,52,2026-02-12
U00513,2026-01-08 12:25:00,Cafe,26,2026-01-08
U00973,2025-10-03 17:58:00,Cafe,50,2025-10-03
U00187,2025-10-19 20:54:00,Cafe,57,2025-10-19
U00885,2025-12-28 13:14:00,Cafe,31,2025-12-28
U01015,2025-10-17 16:46:00,Cafe,42,2025-10-17
U00106,2025-12-10 19:16:00,Cafe,27,2025-12-10
U00013,2025-11-05 20:23:00,Merch,41,2025-11-05
U01067,2026-02-22 16:30:00,Merch,67,2026-02-22
U00119,2025-12-14 20:22:00,Cafe,57,2025-12-14
U00314,2026-02-20 14:59:00,Cafe,44,2026-02-20
U00728,2025-10-21 12:57:00,Cafe,9,2025-10-21
U00051,2025-12-23 13:03:00,Cafe,69,2025-12-23
U01093,2025-10-25 10:38:00,Merch,40,2025-10-25
U00497,2026-02-13 18:22:00,Cafe,75,2026-02-13
U00047,2026-01-11 12:54:00,Cafe,55,2026-01-11
U00317,2025-10-10 17:40:00,Cafe,62,2025-10-10
U00034,2025-12-10 10:32:00,Merch,37,2025-12-10
U00364,2026-02-12 12:03:00,Cafe,30,2026-02-12
U00237,2025-12-17 12:19:00,Cafe,35,2025-12-17
U00335,2025-12-17 16:27:00,Cafe,36,2025-12-17
U00114,2026-02-10 16:54:00,Cafe,16,2026-02-10
U00633,2025-12-22 10:30:00,Cafe,27,2025-12-22
U00571,2025-10-08 15:06:00,Cafe,41,2025-10-08
U00552,2026-01-24 19:32:00,Cafe,78,2026-01-24
U00849,2026-01-10 17:45:00,Cafe,82,2026-01-10
U00998,2025-12-07 12:19:00,Cafe,39,2025-12-07
U00445,2026-01-05 16:27:00,Cafe,85,2026-01-05
U00881,2026-02-27 13:20:00,Cafe,29,2026-02-27
U01150,2025-12-08 15:25:00,Cafe,32,2025-12-08
U00793,2026-01-24 11:31:00,Cafe,40,2026-01-24
U00071,2025-10-25 18:24:00,Merch,91,2025-10-25
U00833,2026-02-04 19:26:00,Cafe,87,2026-02-04
U00138,2025-11-12 14:53:00,Cafe,53,2025-11-12
U00671,2026-01-08 20:23:00,Cafe,78,2026-01-08
U00644,2025-11-01 18:53:00,Merch,63,2025-11-01
U00255,2026-01-05 11:22:00,Cafe,47,2026-01-05
U00286,2025-12-16 20:31:00,Cafe,28,2025-12-16
U00808,2026-01-08 20:57:00,Cafe,74,2026-01-08
U00610,2025-10-11 11:26:00,Cafe,71,2025-10-11
U00062,2025-12-24 17:12:00,Cafe,46,2025-12-24
U00133,2025-11-04 11:44:00,Merch,41,2025-11-04
U00254,2026-01-31 14:35:00,Merch,60,2026-01-31
U00820,2026-01-25 19:08:00,Cafe,5,2026-01-25
U00005,2026-02-04 13:35:00,Cafe,50,2026-02-04
U01180,2025-12-25 17:17:00,Cafe,44,2025-12-25
U00439,2025-10-13 16:23:00,Merch,15,2025-10-13
U00123,2025-12-08 11:51:00,Cafe,59,2025-12-08
U00183,2026-01-05 13:07:00,Cafe,64,2026-01-05
U00458,2025-10-27 20:17:00,Merch,67,2025-10-27
U00184,2025-12-07 12:41:00,Cafe,88,2025-12-07
U00050,2025-11-23 17:42:00,Cafe,74,2025-11-23
U01161,2025-12-21 10:20:00,Cafe,31,2025-12-21
U00209,2026-02-01 19:08:00,Cafe,63,2026-02-01
U00728,2025-10-19 15:26:00,Cafe,36,2025-10-19
U00467,2026-02-25 16:48:00,Merch,31,2026-02-25
U00832,2026-02-21 19:53:00,Cafe,51,2026-02-21
U00072,2026-01-03 19:15:00,Merch,48,2026-01-03
U00435,2026-02-18 20:56:00,Cafe,17,2026-02-18
U00891,2025-12-25 11:34:00,Cafe,86,2025-12-25
U00643,2026-02-23 17:16:00,Merch,25,2026-02-23
U00304,2025-11-18 17:58:00,Cafe,43,2025-11-18
U00718,2026-01-19 19:03:00,Merch,15,2026-01-19
U00008,2026-02-16 14:33:00,Cafe,27,2026-02-16
U00548,2025-12-10 10:39:00,Cafe,55,2025-12-10
U00803,2025-11-06 17:48:00,Cafe,13,2025-11-06
U00487,2025-11-28 20:50:00,Cafe,43,2025-11-28
U00824,2026-02-24 18:02:00,Merch,32,2026-02-24
U00218,2025-12-21 13:26:00,Cafe,78,2025-12-21
U00672,2025-10-14 12:02:00,Cafe,14,2025-10-14
U00901,2025-12-17 18:03:00,Cafe,55,2025-12-17
U00069,2026-02-10 18:52:00,Cafe,20,2026-02-10
U00086,2025-10-19 15:30:00,Cafe,41,2025-10-19
U00240,2025-11-29 13:52:00,Cafe,35,2025-11-29
U00113,2025-10-19 20:36:00,Merch,45,2025-10-19
U00927,2026-02-13 10:11:00,Cafe,43,2026-02-13
U00598,2025-11-29 10:12:00,Cafe,46,2025-11-29
U00018,2026-01-08 14:52:00,Cafe,61,2026-01-08
U00546,2025-11-16 11:03:00,Cafe,54,2025-11-16
U00571,2025-10-26 17:02:00,Merch,70,2025-10-26
U00728,2026-01-22 10:18:00,Cafe,29,2026-01-22
U00422,2025-11-14 20:55:00,Merch,42,2025-11-14
U00516,2025-12-27 14:11:00,Cafe,36,2025-12-27
U00879,2025-10-11 13:03:00,Cafe,42,2025-10-11
U00561,2025-12-30 13:59:00,Cafe,10,2025-12-30
U00815,2026-01-15 20:53:00,Cafe,79,2026-01-15
U00258,2025-11-07 18:50:00,Cafe,27,2025-11-07
U00145,2026-02-03 20:40:00,Cafe,36,2026-02-03
U00749,2025-11-08 14:24:00,Merch,35,2025-11-08
U00807,2025-10-06 19:34:00,Cafe,38,2025-10-06
U00492,2026-01-17 15:22:00,Cafe,45,2026-01-17
U00937,2025-12-17 20:19:00,Merch,19,2025-12-17
U01103,2025-11-13 13:50:00,Cafe,31,2025-11-13
U00818,2025-12-19 11:53:00,Cafe,66,2025-12-19
U00490,2025-12-17 10:20:00,Merch,18,2025-12-17
U01063,2025-10-19 13:06:00,Cafe,52,2025-10-19
U00806,2025-12-06 14:23:00,Cafe,80,2025-12-06
U00515,2026-02-28 16:08:00,Cafe,50,2026-02-28
U01191,2025-11-23 10:36:00,Cafe,51,2025-11-23
U00765,2026-02-23 13:18:00,Cafe,23,2026-02-23
U00226,2026-02-10 20:34:00,Cafe,19,2026-02-10
U00598,2025-11-21 11:40:00,Cafe,49,2025-11-21
U00569,2025-10-21 18:16:00,Cafe,39,2025-10-21
U00660,2025-12-02 13:20:00,Cafe,66,2025-12-02
U00346,2025-12-08 19:50:00,Cafe,10,2025-12-08
U00022,2025-11-27 13:14:00,Cafe,39,2025-11-27
U01076,2026-02-22 12:09:00,Merch,65,2026-02-22
U00757,2025-11-09 18:07:00,Cafe,19,2025-11-09
U00721,2026-02-04 18:14:00,Cafe,41,2026-02-04
U00958,2026-01-01 16:56:00,Merch,45,2026-01-01
U00738,2025-11-08 16:31:00,Cafe,48,2025-11-08
U00840,2025-10-27 19:30:00,Merch,32,2025-10-27
U00769,2026-02-10 12:13:00,Cafe,38,2026-02-10
U00687,2025-12-09 17:02:00,Cafe,58,2025-12-09
U00328,2026-02-26 10:39:00,Cafe,47,2026-02-26
U00766,2026-01-09 19:16:00,Cafe,40,2026-01-09
U00530,2025-10-12 15:02:00,Cafe,27,2025-10-12
U00253,2025-11-19 13:31:00,Merch,27,2025-11-19
U01179,2025-11-02 10:59:00,Cafe,35,2025-11-02
U00249,2026-01-20 11:16:00,Cafe,48,2026-01-20
U01060,2025-10-19 18:48:00,Cafe,30,2025-10-19
U00018,2025-10-16 18:05:00,Cafe,20,2025-10-16
U00290,2025-12-12 20:42:00,Merch,35,2025-12-12
U00681,2026-02-09 12:35:00,Cafe,35,2026-02-09
U00284,2025-11-16 16:51:00,Cafe,52,2025-11-16
U01178,2025-12-03 11:36:00,Merch,50,2025-12-03
U00870,2025-10-24 17:15:00,Cafe,63,2025-10-24
U01155,2025-10-08 17:27:00,Cafe,38,2025-10-08
U00075,2025-10-05 19:02:00,Cafe,52,2025-10-05
U00192,2026-02-14 20:16:00,Cafe,72,2026-02-14
U00196,2025-10-25 17:17:00,Cafe,56,2025-10-25
U00795,2025-12-10 14:53:00,Cafe,62,2025-12-10
U01149,2025-12-25 20:28:00,Cafe,43,2025-12-25
U00491,2025-12-11 20:11:00,Merch,41,2025-12-11
U00227,2025-11-24 14:10:00,Merch,32,2025-11-24
U01055,2026-01-03 10:30:00,Cafe,51,2026-01-03
U00651,2025-11-21 16:14:00,Cafe,57,2025-11-21
U00284,2026-02-21 17:19:00,Cafe,51,2026-02-21
U00950,2026-01-21 15:18:00,Cafe,43,2026-01-21
U00069,2026-01-14 16:25:00,Cafe,58,2026-01-14
U00872,2025-11-01 20:33:00,Cafe,26,2025-11-01
U00255,2025-12-14 18:56:00,Cafe,32,2025-12-14
U01161,2026-02-08 12:09:00,Merch,21,2026-02-08
U00613,2025-12-08 16:48:00,Cafe,36,2025-12-08
U00158,2025-11-26 12:17:00,Merch,33,2025-11-26
U00172,2025-10-02 12:22:00,Cafe,49,2025-10-02
U00744,2026-01-01 13:15:00,Cafe,33,2026-01-01
U00836,2025-11-10 19:28:00,Cafe,14,2025-11-10
U00469,2025-10-04 13:30:00,Cafe,57,2025-10-04
U01158,2025-10-04 11:10:00,Merch,45,2025-10-04
U00561,2026-02-07 13:31:00,Cafe,28,2026-02-07
U00271,2025-11-13 16:01:00,Merch,33,2025-11-13
U00409,2025-11-08 10:53:00,Merch,72,2025-11-08
U01090,2025-12-03 12:51:00,Cafe,62,2025-12-03
U00509,2025-11-01 18:35:00,Cafe,37,2025-11-01
U00996,2026-01-23 12:43:00,Cafe,58,2026-01-23
U01062,2025-10-03 16:19:00,Cafe,24,2025-10-03
U00179,2025-11-02 15:08:00,Cafe,35,2025-11-02
U01192,2026-01-21 20:51:00,Merch,43,2026-01-21
U00551,2025-10-20 15:38:00,Cafe,57,2025-10-20
U00022,2025-12-11 13:25:00,Cafe,47,2025-12-11
U00392,2026-02-01 12:40:00,Cafe,31,2026-02-01
U01093,2025-11-26 17:31:00,Cafe,37,2025-11-26
U00267,2025-10-18 15:19:00,Cafe,39,2025-10-18
U00009,2025-10-19 15:40:00,Cafe,40,2025-10-19
U00464,2025-12-14 10:00:00,Cafe,59,2025-12-14
U00258,2026-01-23 15:16:00,Cafe,23,2026-01-23
U00009,2026-01-29 14:58:00,Merch,80,2026-01-29
U00914,2026-01-03 12:37:00,Merch,33,2026-01-03
U01001,2026-01-18 18:34:00,Cafe,31,2026-01-18
U01137,2026-01-21 16:02:00,Cafe,11,2026-01-21
U00643,2025-10-19 12:41:00,Cafe,59,2025-10-19
U00805,2026-02-15 17:48:00,Cafe,22,2026-02-15
U00122,2025-11-20 10:02:00,Merch,52,2025-11-20
U01165,2025-11-10 20:18:00,Cafe,43,2025-11-10
U00311,2026-02-12 17:25:00,Cafe,35,2026-02-12
U00569,2025-10-07 17:40:00,Cafe,35,2025-10-07
U00919,2025-10-10 12:35:00,Cafe,32,2025-10-10
U00138,2026-02-22 20:05:00,Cafe,75,2026-02-22
U00240,2026-02-16 11:31:00,Merch,43,2026-02-16
U00409,2026-01-22 12:02:00,Merch,22,2026-01-22
U00682,2026-02-20 14:51:00,Merch,44,2026-02-20
U00341,2025-12-20 16:17:00,Merch,43,2025-12-20
U00292,2025-11-23 15:28:00,Merch,59,2025-11-23
U01178,2026-02-28 14:20:00,Cafe,63,2026-02-28
U00177,2025-11-08 18:20:00,Cafe,29,2025-11-08
U00270,2025-11-02 15:21:00,Merch,26,2025-11-02
U00378,2025-11-28 11:15:00,Cafe,54,2025-11-28
U00011,2026-01-29 12:06:00,Cafe,49,2026-01-29
U01006,2025-11-09 17:02:00,Cafe,44,2025-11-09
U00763,2025-11-27 14:49:00,Cafe,49,2025-11-27
U00865,2026-01-14 17:49:00,Cafe,51,2026-01-14
U00165,2025-12-20 10:04:00,Cafe,32,2025-12-20
U01129,2025-11-03 15:00:00,Cafe,40,2025-11-03
U00407,2026-01-22 15:53:00,Cafe,39,2026-01-22
U00979,2025-12-09 10:02:00,Cafe,36,2025-12-09
U00412,2026-02-23 19:44:00,Cafe,37,2026-02-23
U00473,2025-10-08 12:38:00,Merch,58,2025-10-08
U00551,2025-10-02 16:29:00,Merch,50,2025-10-02
U00809,2025-12-10 16:53:00,Cafe,66,2025-12-10
U00583,2026-02-02 18:33:00,Cafe,31,2026-02-02
U01020,2025-12-20 14:11:00,Cafe,32,2025-12-20
U00330,2026-01-30 11:01:00,Merch,30,2026-01-30
U00040,2025-10-01 15:51:00,Cafe,52,2025-10-01
U00738,2026-01-24 11:54:00,Cafe,54,2026-01-24
U00962,2026-02-20 13:25:00,Cafe,50,2026-02-20
U00479,2026-02-23 10:39:00,Cafe,45,2026-02-23
U00968,2025-10-26 10:52:00,Cafe,37,2025-10-26
U01000,2026-01-29 11:45:00,Merch,53,2026-01-29
U00449,2026-02-02 13:12:00,Cafe,18,2026-02-02
U00519,2025-11-18 15:21:00,Cafe,50,2025-11-18
U00650,2025-11-01 14:09:00,Cafe,66,2025-11-01
U00550,2025-10-16 15:56:00,Cafe,38,2025-10-16
U00667,2025-12-16 16:18:00,Merch,24,2025-12-16
U00392,2025-11-09 15:23:00,Cafe,66,2025-11-09
U01191,2025-12-31 11:07:00,Cafe,46,2025-12-31
U00794,2025-10-13 12:33:00,Merch,48,2025-10-13
U00211,2025-12-26 16:30:00,Cafe,42,2025-12-26
U00763,2025-11-19 16:09:00,Cafe,22,2025-11-19
U00590,2026-01-16 19:03:00,Cafe,49,2026-01-16
U00423,2026-01-19 16:16:00,Cafe,53,2026-01-19
U00311,2025-11-16 16:21:00,Cafe,36,2025-11-16
U00044,2025-11-25 18:12:00,Cafe,76,2025-11-25
U01136,2025-11-15 15:48:00,Merch,98,2025-11-15
U00988,2025-11-20 16:50:00,Merch,33,2025-11-20
U00183,2025-10-10 16:53:00,Cafe,61,2025-10-10
U00228,2025-10-08 20:28:00,Cafe,39,2025-10-08
U00633,2025-10-26 19:45:00,Cafe,40,2025-10-26
U00804,2025-11-06 15:34:00,Cafe,27,2025-11-06
U00126,2025-10-30 18:55:00,Cafe,50,2025-10-30
U00164,2025-10-19 10:08:00,Cafe,25,2025-10-19
U01047,2026-01-03 10:50:00,Merch,104,2026-01-03
U01151,2026-01-12 13:23:00,Cafe,57,2026-01-12
U00660,2026-02-10 11:01:00,Cafe,61,2026-02-10
U00122,2025-10-12 17:36:00,Cafe,43,2025-10-12
U00705,2025-10-08 16:00:00,Cafe,44,2025-10-08
U00687,2026-02-21 17:30:00,Cafe,40,2026-02-21
U00040,2026-02-13 10:40:00,Merch,51,2026-02-13
U00832,2026-01-06 17:37:00,Cafe,20,2026-01-06
U01024,2025-11-09 20:46:00,Cafe,18,2025-11-09
U00430,2025-12-24 15:57:00,Cafe,7,2025-12-24
U00125,2026-02-15 20:02:00,Merch,39,2026-02-15
U00294,2025-11-02 19:54:00,Cafe,68,2025-11-02
U00188,2025-10-12 20:06:00,Cafe,70,2025-10-12
U01112,2025-12-19 15:44:00,Merch,30,2025-12-19
U00860,2026-01-12 20:26:00,Cafe,42,2026-01-12
U00865,2026-01-31 13:39:00,Cafe,22,2026-01-31
U00920,2025-10-07 18:33:00,Merch,10,2025-10-07
U00723,2025-12-05 12:50:00,Cafe,27,2025-12-05
U00670,2025-10-17 20:09:00,Cafe,51,2025-10-17
U01059,2026-01-17 12:28:00,Cafe,25,2026-01-17
U00345,2025-11-18 15:52:00,Cafe,36,2025-11-18
U00699,2025-12-27 14:24:00,Merch,56,2025-12-27
U00463,2026-02-13 11:03:00,Cafe,19,2026-02-13
U00908,2025-11-22 13:03:00,Merch,69,2025-11-22
U00696,2025-12-22 10:25:00,Merch,29,2025-12-22
U00500,2026-02-26 18:30:00,Cafe,43,2026-02-26
U01032,2025-11-21 14:36:00,Merch,27,2025-11-21
U00811,2025-10-20 19:40:00,Cafe,40,2025-10-20
U00325,2025-12-06 15:33:00,Cafe,30,2025-12-06
U01092,2025-12-30 13:39:00,Cafe,41,2025-12-30
U00342,2025-10-13 20:23:00,Merch,14,2025-10-13
U01020,2025-12-31 16:25:00,Cafe,61,2025-12-31
U00886,2026-02-14 15:53:00,Cafe,73,2026-02-14
U00647,2026-01-02 20:10:00,Merch,35,2026-01-02
U01101,2025-11-30 15:12:00,Cafe,25,2025-11-30
U00276,2025-10-12 10:53:00,Cafe,56,2025-10-12
U01020,2025-12-08 13:12:00,Cafe,67,2025-12-08
U00427,2025-12-09 11:12:00,Cafe,71,2025-12-09
U01161,2026-01-08 16:03:00,Cafe,34,2026-01-08
U00493,2025-10-25 14:20:00,Cafe,45,2025-10-25
U00958,2025-10-08 13:12:00,Cafe,96,2025-10-08
U00906,2026-02-28 20:10:00,Cafe,29,2026-02-28
U00843,2025-12-16 17:56:00,Merch,8,2025-12-16
U01112,2025-10-11 17:10:00,Cafe,51,2025-10-11
U00249,2025-11-27 17:44:00,Cafe,57,2025-11-27
U00979,2026-02-16 17:44:00,Cafe,27,2026-02-16
U01110,2025-11-08 16:40:00,Merch,55,2025-11-08
U00365,2025-12-03 10:37:00,Cafe,37,2025-12-03
U01158,2026-02-04 13:15:00,Cafe,33,2026-02-04
U00123,2025-10-29 16:36:00,Cafe,39,2025-10-29
U00313,2025-12-27 13:03:00,Cafe,73,2025-12-27
U01006,2026-01-14 12:43:00,Merch,53,2026-01-14
U00363,2026-01-04 17:11:00,Cafe,71,2026-01-04
U00966,2025-11-25 16:52:00,Cafe,42,2025-11-25
U01111,2026-02-08 11:02:00,Cafe,25,2026-02-08
U00261,2026-02-28 16:57:00,Cafe,65,2026-02-28
U01026,2025-10-18 10:03:00,Cafe,80,2025-10-18
U01047,2025-10-12 10:11:00,Cafe,89,2025-10-12
U01159,2026-01-13 11:20:00,Cafe,49,2026-01-13
U00582,2025-10-19 14:51:00,Cafe,34,2025-10-19
U00972,2025-10-22 10:24:00,Cafe,53,2025-10-22
U00781,2026-02-05 11:43:00,Cafe,68,2026-02-05
U00184,2025-11-08 13:50:00,Cafe,20,2025-11-08
U00303,2026-01-18 12:00:00,Cafe,41,2026-01-18
U00667,2025-12-22 10:36:00,Cafe,12,2025-12-22
U00015,2025-12-26 14:33:00,Cafe,41,2025-12-26
U00485,2025-12-29 10:19:00,Cafe,55,2025-12-29
U00741,2025-11-09 13:49:00,Merch,41,2025-11-09
U00482,2025-12-11 18:14:00,Merch,61,2025-12-11
U00705,2025-12-21 12:36:00,Cafe,59,2025-12-21
U00236,2026-02-17 15:10:00,Merch,36,2026-02-17
U00395,2025-10-06 12:21:00,Cafe,67,2025-10-06
U00289,2025-12-28 19:02:00,Cafe,29,2025-12-28
U01015,2025-11-11 19:14:00,Cafe,47,2025-11-11
U00145,2025-10-30 17:14:00,Merch,65,2025-10-30
U00899,2026-02-28 12:57:00,Cafe,54,2026-02-28
U00845,2026-02-15 10:25:00,Merch,13,2026-02-15
U01128,2026-02-05 20:14:00,Cafe,47,2026-02-05
U00342,2025-12-31 14:51:00,Merch,35,2025-12-31
U00270,2025-10-07 18:51:00,Cafe,42,2025-10-07
U00227,2025-10-10 20:18:00,Merch,50,2025-10-10
U00694,2026-02-15 13:34:00,Cafe,72,2026-02-15
U00292,2026-02-06 20:54:00,Cafe,38,2026-02-06
U00230,2026-02-09 19:46:00,Cafe,30,2026-02-09
U01178,2025-12-05 18:26:00,Cafe,36,2025-12-05
U00920,2025-10-19 18:41:00,Merch,34,2025-10-19
U01063,2025-10-06 16:25:00,Cafe,72,2025-10-06
U00826,2025-12-18 12:23:00,Cafe,8,2025-12-18
U01047,2025-12-26 13:05:00,Cafe,44,2025-12-26
U00328,2026-02-27 14:06:00,Cafe,5,2026-02-27
U00978,2026-01-08 20:55:00,Cafe,24,2026-01-08
U00048,2026-02-26 16:01:00,Cafe,69,2026-02-26
U00481,2025-10-22 18:19:00,Cafe,23,2025-10-22
U00473,2025-12-24 17:31:00,Cafe,55,2025-12-24
U00547,2026-01-05 18:30:00,Cafe,38,2026-01-05
U00022,2026-01-15 10:21:00,Cafe,76,2026-01-15
U00821,2025-12-07 14:40:00,Cafe,28,2025-12-07
U00794,2025-10-05 20:22:00,Cafe,31,2025-10-05
U00910,2025-10-22 18:03:00,Cafe,60,2025-10-22
U00851,2025-10-04 11:23:00,Cafe,59,2025-10-04
U00156,2026-02-21 13:30:00,Cafe,39,2026-02-21
U00491,2026-01-19 12:16:00,Cafe,21,2026-01-19
U00028,2026-02-07 18:39:00,Cafe,31,2026-02-07
U00740,2025-11-10 15:50:00,Merch,28,2025-11-10
U00055,2025-12-01 12:21:00,Merch,51,2025-12-01
U00754,2025-12-17 16:52:00,Cafe,40,2025-12-17
U01177,2026-02-21 17:15:00,Cafe,55,2026-02-21
U00945,2026-01-23 15:28:00,Merch,25,2026-01-23
U00768,2026-02-10 10:37:00,Merch,48,2026-02-10
U00200,2025-11-08 20:06:00,Cafe,42,2025-11-08
U00223,2026-01-27 15:03:00,Cafe,34,2026-01-27
U00124,2025-10-30 14:37:00,Cafe,56,2025-10-30
U00546,2025-10-20 12:40:00,Cafe,74,2025-10-20
U00258,2026-01-15 14:14:00,Cafe,21,2026-01-15
U00798,2026-02-01 15:15:00,Cafe,68,2026-02-01
U01046,2025-12-17 17:11:00,Cafe,48,2025-12-17
U00615,2026-02-12 19:42:00,Cafe,35,2026-02-12
U01156,2025-12-15 18:46:00,Cafe,37,2025-12-15
U00618,2026-01-19 18:32:00,Cafe,33,2026-01-19
U00461,2025-10-18 13:29:00,Cafe,44,2025-10-18
U00987,2026-02-10 20:25:00,Merch,41,2026-02-10
U01061,2026-02-19 19:10:00,Cafe,38,2026-02-19
U00968,2026-02-13 13:31:00,Cafe,75,2026-02-13
U00740,2025-11-09 11:15:00,Cafe,51,2025-11-09
U00330,2025-12-10 15:43:00,Cafe,50,2025-12-10
U00364,2026-01-29 20:02:00,Merch,49,2026-01-29
U00273,2026-01-08 18:33:00,Cafe,61,2026-01-08
U00177,2026-02-11 18:56:00,Cafe,72,2026-02-11
U00227,2025-11-05 15:01:00,Cafe,41,2025-11-05
U00841,2026-02-14 18:49:00,Cafe,14,2026-02-14
U00108,2025-10-25 18:09:00,Cafe,55,2025-10-25
U00966,2025-11-18 20:57:00,Merch,41,2025-11-18
U01125,2026-02-10 17:35:00,Cafe,65,2026-02-10
U01171,2025-12-20 16:07:00,Merch,27,2025-12-20
U00014,2026-02-18 16:59:00,Cafe,20,2026-02-18
U00355,2026-01-29 17:56:00,Cafe,15,2026-01-29
U00099,2025-10-07 14:13:00,Cafe,6,2025-10-07
U00129,2026-01-08 16:47:00,Cafe,68,2026-01-08
U00486,2026-01-02 20:00:00,Cafe,68,2026-01-02
U00532,2025-10-19 13:28:00,Cafe,24,2025-10-19
U00326,2025-12-19 19:31:00,Cafe,31,2025-12-19
U00959,2025-12-31 20:46:00,Cafe,60,2025-12-31
U00099,2025-10-14 14:06:00,Cafe,81,2025-10-14
U01102,2026-02-18 12:02:00,Cafe,76,2026-02-18
U00207,2025-12-17 19:42:00,Merch,82,2025-12-17
U01136,2025-10-26 19:21:00,Cafe,47,2025-10-26
U00864,2026-02-12 16:31:00,Cafe,36,2026-02-12
U01171,2026-02-04 18:18:00,Merch,52,2026-02-04
U00131,2025-11-07 17:21:00,Merch,76,2025-11-07
U00476,2025-11-19 14:14:00,Cafe,61,2025-11-19
U00648,2025-10-07 18:18:00,Cafe,58,2025-10-07
U00384,2026-01-02 12:03:00,Cafe,50,2026-01-02
U00074,2026-01-21 11:31:00,Cafe,46,2026-01-21
U00962,2026-02-17 20:06:00,Merch,55,2026-02-17
U00096,2025-12-19 16:47:00,Merch,45,2025-12-19
U00286,2026-01-26 11:57:00,Cafe,48,2026-01-26
U01139,2025-11-26 14:31:00,Cafe,20,2025-11-26
U00352,2025-12-30 10:40:00,Cafe,28,2025-12-30
U00414,2026-02-27 18:23:00,Merch,35,2026-02-27
U01019,2025-10-15 13:27:00,Cafe,39,2025-10-15
U00851,2026-02-24 12:59:00,Cafe,44,2026-02-24
U01107,2026-01-14 14:39:00,Cafe,20,2026-01-14
U00290,2026-02-06 15:31:00,Merch,48,2026-02-06
U00925,2026-01-06 16:18:00,Cafe,89,2026-01-06
U00225,2025-11-30 12:43:00,Merch,51,2025-11-30
U00778,2025-12-23 13:23:00,Cafe,52,2025-12-23
U00098,2025-10-06 20:08:00,Cafe,47,2025-10-06
U00620,2026-01-16 11:52:00,Cafe,37,2026-01-16
U00600,2026-02-05 11:20:00,Cafe,32,2026-02-05
U00177,2025-12-15 19:20:00,Cafe,40,2025-12-15
U01059,2026-01-11 19:38:00,Cafe,11,2026-01-11
U00166,2025-10-28 17:05:00,Cafe,54,2025-10-28
U00718,2025-10-03 14:34:00,Cafe,40,2025-10-03
U00925,2025-12-21 12:38:00,Cafe,84,2025-12-21
U00018,2025-11-16 17:21:00,Merch,20,2025-11-16
U00017,2026-01-18 19:27:00,Cafe,25,2026-01-18
U00633,2025-10-13 11:00:00,Cafe,35,2025-10-13
U00845,2025-12-24 12:45:00,Merch,67,2025-12-24
U01119,2025-10-31 19:51:00,Cafe,52,2025-10-31
U00328,2026-02-16 13:11:00,Cafe,39,2026-02-16
U00396,2025-12-01 19:06:00,Merch,46,2025-12-01
U00661,2026-01-03 12:07:00,Cafe,71,2026-01-03
U01092,2026-01-31 19:05:00,Merch,10,2026-01-31
U00208,2025-10-28 18:14:00,Cafe,53,2025-10-28
U00504,2026-02-27 12:02:00,Cafe,50,2026-02-27
U01041,2025-10-29 11:48:00,Cafe,56,2025-10-29
U00028,2025-12-25 10:31:00,Cafe,27,2025-12-25
U00082,2025-11-24 10:26:00,Cafe,27,2025-11-24
U00344,2025-12-06 17:38:00,Cafe,53,2025-12-06
U01100,2025-12-29 10:41:00,Merch,51,2025-12-29
U00282,2025-12-19 14:35:00,Cafe,55,2025-12-19
U00740,2026-01-27 15:15:00,Cafe,50,2026-01-27
U00859,2025-12-18 10:58:00,Merch,57,2025-12-18
U01117,2025-12-16 17:41:00,Merch,44,2025-12-16
U00778,2026-01-28 13:50:00,Merch,24,2026-01-28
U00833,2025-10-05 17:05:00,Cafe,83,2025-10-05
U00220,2025-12-16 18:47:00,Cafe,62,2025-12-16
U00547,2025-11-04 19:07:00,Merch,48,2025-11-04
U00398,2026-02-28 15:40:00,Cafe,79,2026-02-28
U00009,2026-02-06 14:55:00,Cafe,90,2026-02-06
U00161,2026-01-23 12:13:00,Merch,62,2026-01-23
U00496,2025-12-03 13:40:00,Cafe,35,2025-12-03
U00271,2025-10-31 11:56:00,Cafe,29,2025-10-31
