user_id,event_id,event_date,activity_type,attended_flag
U00513,E0065,2026-02-06,Owner Salon,1
U00526,E0065,2026-02-06,Owner Salon,1
U00535,E0065,2026-02-06,Owner Salon,1
U00552,E0065,2026-02-06,Owner Salon,1
U00568,E0065,2026-02-06,Owner Salon,1
U00569,E0065,2026-02-06,Owner Salon,1
U00578,E0065,2026-02-06,Owner Salon,1
U00590,E0065,2026-02-06,Owner Salon,1
U00633,E0065,2026-02-06,Owner Salon,0
U00650,E0065,2026-02-06,Owner Salon,1
U00651,E0065,2026-02-06,Owner Salon,1
U00658,E0065,2026-02-06,Owner Salon,1
U00665,E0065,2026-02-06,Owner Salon,1
U00686,E0065,2026-02-06,Owner Salon,1
U00722,E0065,2026-02-06,Owner Salon,1
U00728,E0065,2026-02-06,Owner Salon,1
U00732,E0065,2026-02-06,Owner Salon,1
U00741,E0065,2026-02-06,Owner Salon,1
U00751,E0065,2026-02-06,Owner Salon,1
U00759,E0065,2026-02-06,Owner Salon,1
U00766,E0065,2026-02-06,Owner Salon,1
U00769,E0065,2026-02-06,Owner Salon,1
U00770,E0065,2026-02-06,Owner Salon,1
U00775,E0065,2026-02-06,Owner Salon,1
U00780,E0065,2026-02-06,Owner Salon,1
U00792,E0065,2026-02-06,Owner Salon,1
U00794,E0065,2026-02-06,Owner Salon,1
U00798,E0065,2026-02-06,Owner Salon,1
U00812,E0065,2026-02-06,Owner Salon,1
U00839,E0065,2026-02-06,Owner Salon,1
U00851,E0065,2026-02-06,Owner Salon,1
U00869,E0065,2026-02-06,Owner Salon,1
U00872,E0065,2026-02-06,Owner Salon,1
U00887,E0065,2026-02-06,Owner Salon,1
U00897,E0065,2026-02-06,Owner Salon,1
U00898,E0065,2026-02-06,Owner Salon,1
U00908,E0065,2026-02-06,Owner Salon,1
U00943,E0065,2026-02-06,Owner Salon,1
U00979,E0065,2026-02-06,Owner Salon,1
U00994,E0065,2026-02-06,Owner Salon,1
U00998,E0065,2026-02-06,Owner Salon,1
U01001,E0065,2026-02-06,Owner Salon,1
U01004,E0065,2026-02-06,Owner Salon,0
U01005,E0065,2026-02-06,Owner Salon,1
U01015,E0065,2026-02-06,Owner Salon,1
U01019,E0065,2026-02-06,Owner Salon,0
U01041,E0065,2026-02-06,Owner Salon,1
U01045,E0065,2026-02-06,Owner Salon,1
U01063,E0065,2026-02-06,Owner Salon,1
U01076,E0065,2026-02-06,Owner Salon,1
U01094,E0065,2026-02-06,Owner Salon,1
U01108,E0065,2026-02-06,Owner Salon,0
U01145,E0065,2026-02-06,Owner Salon,1
U01151,E0065,2026-02-06,Owner Salon,1
U01153,E0065,2026-02-06,Owner Salon,1
U01157,E0065,2026-02-06,Owner Salon,1
U01182,E0065,2026-02-06,Owner Salon,1
U00016,E0066,2026-02-08,Owner Salon,0
U00019,E0066,2026-02-08,Owner Salon,1
U00028,E0066,2026-02-08,Owner Salon,1
U00039,E0066,2026-02-08,Owner Salon,1
U00048,E0066,2026-02-08,Owner Salon,1
U00054,E0066,2026-02-08,Owner Salon,1
U00060,E0066,2026-02-08,Owner Salon,1
U00065,E0066,2026-02-08,Owner Salon,1
U00068,E0066,2026-02-08,Owner Salon,1
U00076,E0066,2026-02-08,Owner Salon,1
U00077,E0066,2026-02-08,Owner Salon,1
U00085,E0066,2026-02-08,Owner Salon,1
U00086,E0066,2026-02-08,Owner Salon,1
U00092,E0066,2026-02-08,Owner Salon,1
U00095,E0066,2026-02-08,Owner Salon,1
U00097,E0066,2026-02-08,Owner Salon,1
U00112,E0066,2026-02-08,Owner Salon,1
U00118,E0066,2026-02-08,Owner Salon,1
U00124,E0066,2026-02-08,Owner Salon,1
U00128,E0066,2026-02-08,Owner Salon,1
U00129,E0066,2026-02-08,Owner Salon,1
U00136,E0066,2026-02-08,Owner Salon,1
U00141,E0066,2026-02-08,Owner Salon,1
U00150,E0066,2026-02-08,Owner Salon,1
U00155,E0066,2026-02-08,Owner Salon,1
U00156,E0066,2026-02-08,Owner Salon,0
U00173,E0066,2026-02-08,Owner Salon,1
U00187,E0066,2026-02-08,Owner Salon,1
U00202,E0066,2026-02-08,Owner Salon,1
U00203,E0066,2026-02-08,Owner Salon,1
U00206,E0066,2026-02-08,Owner Salon,1
U00227,E0066,2026-02-08,Owner Salon,1
U00230,E0066,2026-02-08,Owner Salon,1
U00248,E0066,2026-02-08,Owner Salon,1
U00255,E0066,2026-02-08,Owner Salon,1
U00258,E0066,2026-02-08,Owner Salon,0
U00259,E0066,2026-02-08,Owner Salon,1
U00287,E0066,2026-02-08,Owner Salon,0
U00288,E0066,2026-02-08,Owner Salon,0
U00294,E0066,2026-02-08,Owner Salon,1
U00313,E0066,2026-02-08,Owner Salon,1
U00316,E0066,2026-02-08,Owner Salon,1
U00317,E0066,2026-02-08,Owner Salon,1
U00362,E0066,2026-02-08,Owner Salon,1
U00364,E0066,2026-02-08,Owner Salon,1
U00395,E0066,2026-02-08,Owner Salon,1
U00400,E0066,2026-02-08,Owner Salon,1
U00404,E0066,2026-02-08,Owner Salon,1
U00409,E0066,2026-02-08,Owner Salon,1
U00415,E0066,2026-02-08,Owner Salon,1
U00417,E0066,2026-02-08,Owner Salon,1
U00424,E0066,2026-02-08,Owner Salon,1
U00438,E0066,2026-02-08,Owner Salon,1
U00449,E0066,2026-02-08,Owner Salon,1
U00455,E0066,2026-02-08,Owner Salon,1
U00456,E0066,2026-02-08,Owner Salon,1
U00469,E0066,2026-02-08,Owner Salon,1
U00473,E0066,2026-02-08,Owner Salon,1
U00475,E0066,2026-02-08,Owner Salon,1
U00477,E0066,2026-02-08,Owner Salon,1
U00481,E0066,2026-02-08,Owner Salon,1
U00483,E0066,2026-02-08,Owner Salon,1
U00504,E0066,2026-02-08,Owner Salon,0
U00510,E0066,2026-02-08,Owner Salon,1
U00513,E0066,2026-02-08,Owner Salon,1
U00531,E0066,2026-02-08,Owner Salon,1
U00533,E0066,2026-02-08,Owner Salon,1
U00536,E0066,2026-02-08,Owner Salon,1
U00548,E0066,2026-02-08,Owner Salon,1
U00555,E0066,2026-02-08,Owner Salon,1
U00558,E0066,2026-02-08,Owner Salon,1
U00573,E0066,2026-02-08,Owner Salon,1
U00576,E0066,2026-02-08,Owner Salon,0
U00583,E0066,2026-02-08,Owner Salon,1
U00589,E0066,2026-02-08,Owner Salon,1
U00593,E0066,2026-02-08,Owner Salon,1
U00595,E0066,2026-02-08,Owner Salon,1
U00601,E0066,2026-02-08,Owner Salon,1
U00620,E0066,2026-02-08,Owner Salon,1
U00628,E0066,2026-02-08,Owner Salon,1
U00635,E0066,2026-02-08,Owner Salon,1
U00638,E0066,2026-02-08,Owner Salon,1
U00643,E0066,2026-02-08,Owner Salon,1
U00644,E0066,2026-02-08,Owner Salon,1
U00666,E0066,2026-02-08,Owner Salon,1
U00678,E0066,2026-02-08,Owner Salon,1
U00681,E0066,2026-02-08,Owner Salon,1
U00683,E0066,2026-02-08,Owner Salon,1
U00684,E0066,2026-02-08,Owner Salon,1
U00702,E0066,2026-02-08,Owner Salon,1
U00723,E0066,2026-02-08,Owner Salon,1
U00726,E0066,2026-02-08,Owner Salon,1
U00729,E0066,2026-02-08,Owner Salon,1
U00732,E0066,2026-02-08,Owner Salon,1
U00742,E0066,2026-02-08,Owner Salon,0
U00744,E0066,2026-02-08,Owner Salon,1
U00747,E0066,2026-02-08,Owner Salon,1
U00751,E0066,2026-02-08,Owner Salon,1
U00753,E0066,2026-02-08,Owner Salon,1
U00754,E0066,2026-02-08,Owner Salon,1
U00768,E0066,2026-02-08,Owner Salon,1
U00786,E0066,2026-02-08,Owner Salon,1
U00790,E0066,2026-02-08,Owner Salon,1
U00796,E0066,2026-02-08,Owner Salon,1
U00798,E0066,2026-02-08,Owner Salon,0
U00811,E0066,2026-02-08,Owner Salon,1
U00812,E0066,2026-02-08,Owner Salon,1
U00826,E0066,2026-02-08,Owner Salon,1
U00830,E0066,2026-02-08,Owner Salon,1
U00841,E0066,2026-02-08,Owner Salon,1
U00849,E0066,2026-02-08,Owner Salon,1
U00851,E0066,2026-02-08,Owner Salon,1
U00853,E0066,2026-02-08,Owner Salon,1
U00869,E0066,2026-02-08,Owner Salon,1
U00870,E0066,2026-02-08,Owner Salon,1
U00903,E0066,2026-02-08,Owner Salon,1
U00907,E0066,2026-02-08,Owner Salon,1
U00908,E0066,2026-02-08,Owner Salon,1
U00910,E0066,2026-02-08,Owner Salon,1
U00917,E0066,2026-02-08,Owner Salon,1
U00919,E0066,2026-02-08,Owner Salon,0
U00940,E0066,2026-02-08,Owner Salon,0
U00953,E0066,2026-02-08,Owner Salon,1
U00954,E0066,2026-02-08,Owner Salon,1
U00973,E0066,2026-02-08,Owner Salon,1
U00975,E0066,2026-02-08,Owner Salon,1
U00985,E0066,2026-02-08,Owner Salon,1
U00998,E0066,2026-02-08,Owner Salon,1
U01000,E0066,2026-02-08,Owner Salon,1
U01045,E0066,2026-02-08,Owner Salon,1
U01062,E0066,2026-02-08,Owner Salon,1
U01064,E0066,2026-02-08,Owner Salon,0
U01069,E0066,2026-02-08,Owner Salon,1
U01089,E0066,2026-02-08,Owner Salon,1
U01091,E0066,2026-02-08,Owner Salon,1
U01116,E0066,2026-02-08,Owner Salon,1
U01122,E0066,2026-02-08,Owner Salon,0
U01127,E0066,2026-02-08,Owner Salon,1
U01128,E0066,2026-02-08,Owner Salon,1
U01146,E0066,2026-02-08,Owner Salon,1
U01156,E0066,2026-02-08,Owner Salon,1
U01158,E0066,2026-02-08,Owner Salon,1
U01161,E0066,2026-02-08,Owner Salon,1
U01170,E0066,2026-02-08,Owner Salon,1
U00027,E0067,2026-02-10,Owner Salon,1
U00050,E0067,2026-02-10,Owner Salon,1
U00051,E0067,2026-02-10,Owner Salon,1
U00059,E0067,2026-02-10,Owner Salon,0
U00074,E0067,2026-02-10,Owner Salon,1
U00085,E0067,2026-02-10,Owner Salon,1
U00088,E0067,2026-02-10,Owner Salon,1
U00091,E0067,2026-02-10,Owner Salon,1
U00095,E0067,2026-02-10,Owner Salon,1
U00098,E0067,2026-02-10,Owner Salon,1
U00099,E0067,2026-02-10,Owner Salon,1
U00109,E0067,2026-02-10,Owner Salon,0
U00114,E0067,2026-02-10,Owner Salon,1
U00119,E0067,2026-02-10,Owner Salon,1
U00123,E0067,2026-02-10,Owner Salon,1
U00125,E0067,2026-02-10,Owner Salon,1
U00164,E0067,2026-02-10,Owner Salon,1
U00171,E0067,2026-02-10,Owner Salon,1
U00175,E0067,2026-02-10,Owner Salon,0
U00176,E0067,2026-02-10,Owner Salon,1
U00183,E0067,2026-02-10,Owner Salon,1
U00205,E0067,2026-02-10,Owner Salon,1
U00212,E0067,2026-02-10,Owner Salon,1
U00227,E0067,2026-02-10,Owner Salon,1
U00243,E0067,2026-02-10,Owner Salon,1
U00270,E0067,2026-02-10,Owner Salon,1
U00281,E0067,2026-02-10,Owner Salon,1
U00282,E0067,2026-02-10,Owner Salon,1
U00294,E0067,2026-02-10,Owner Salon,1
U00300,E0067,2026-02-10,Owner Salon,1
U00309,E0067,2026-02-10,Owner Salon,1
U00310,E0067,2026-02-10,Owner Salon,1
U00316,E0067,2026-02-10,Owner Salon,1
U00319,E0067,2026-02-10,Owner Salon,1
U00341,E0067,2026-02-10,Owner Salon,1
U00364,E0067,2026-02-10,Owner Salon,1
U00371,E0067,2026-02-10,Owner Salon,1
U00378,E0067,2026-02-10,Owner Salon,0
U00384,E0067,2026-02-10,Owner Salon,1
U00385,E0067,2026-02-10,Owner Salon,1
U00398,E0067,2026-02-10,Owner Salon,1
U00400,E0067,2026-02-10,Owner Salon,1
U00404,E0067,2026-02-10,Owner Salon,1
U00413,E0067,2026-02-10,Owner Salon,0
U00435,E0067,2026-02-10,Owner Salon,1
U00444,E0067,2026-02-10,Owner Salon,0
U00455,E0067,2026-02-10,Owner Salon,1
U00462,E0067,2026-02-10,Owner Salon,0
U00473,E0067,2026-02-10,Owner Salon,0
U00479,E0067,2026-02-10,Owner Salon,1
U00485,E0067,2026-02-10,Owner Salon,1
U00497,E0067,2026-02-10,Owner Salon,1
U00511,E0067,2026-02-10,Owner Salon,1
U00525,E0067,2026-02-10,Owner Salon,1
U00536,E0067,2026-02-10,Owner Salon,1
U00548,E0067,2026-02-10,Owner Salon,1
U00560,E0067,2026-02-10,Owner Salon,1
U00570,E0067,2026-02-10,Owner Salon,1
U00590,E0067,2026-02-10,Owner Salon,1
U00624,E0067,2026-02-10,Owner Salon,1
U00660,E0067,2026-02-10,Owner Salon,1
U00676,E0067,2026-02-10,Owner Salon,1
U00697,E0067,2026-02-10,Owner Salon,1
U00698,E0067,2026-02-10,Owner Salon,1
U00729,E0067,2026-02-10,Owner Salon,1
U00742,E0067,2026-02-10,Owner Salon,0
U00744,E0067,2026-02-10,Owner Salon,1
U00759,E0067,2026-02-10,Owner Salon,0
U00768,E0067,2026-02-10,Owner Salon,1
U00773,E0067,2026-02-10,Owner Salon,1
U00775,E0067,2026-02-10,Owner Salon,1
U00783,E0067,2026-02-10,Owner Salon,1
U00802,E0067,2026-02-10,Owner Salon,1
U00805,E0067,2026-02-10,Owner Salon,1
U00807,E0067,2026-02-10,Owner Salon,1
U00857,E0067,2026-02-10,Owner Salon,1
U00878,E0067,2026-02-10,Owner Salon,1
U00884,E0067,2026-02-10,Owner Salon,1
U00892,E0067,2026-02-10,Owner Salon,1
U00908,E0067,2026-02-10,Owner Salon,1
U00909,E0067,2026-02-10,Owner Salon,1
U00921,E0067,2026-02-10,Owner Salon,0
U00940,E0067,2026-02-10,Owner Salon,0
U00943,E0067,2026-02-10,Owner Salon,1
U00958,E0067,2026-02-10,Owner Salon,1
U00963,E0067,2026-02-10,Owner Salon,1
U00972,E0067,2026-02-10,Owner Salon,1
U00973,E0067,2026-02-10,Owner Salon,1
U00979,E0067,2026-02-10,Owner Salon,1
U00980,E0067,2026-02-10,Owner Salon,1
U00988,E0067,2026-02-10,Owner Salon,1
U01004,E0067,2026-02-10,Owner Salon,1
U01010,E0067,2026-02-10,Owner Salon,1
U01019,E0067,2026-02-10,Owner Salon,1
U01038,E0067,2026-02-10,Owner Salon,1
U01075,E0067,2026-02-10,Owner Salon,1
U01076,E0067,2026-02-10,Owner Salon,0
U01106,E0067,2026-02-10,Owner Salon,1
U01107,E0067,2026-02-10,Owner Salon,1
U01122,E0067,2026-02-10,Owner Salon,1
U01132,E0067,2026-02-10,Owner Salon,1
U01133,E0067,2026-02-10,Owner Salon,1
U01153,E0067,2026-02-10,Owner Salon,1
U01154,E0067,2026-02-10,Owner Salon,0
U01156,E0067,2026-02-10,Owner Salon,1
U01161,E0067,2026-02-10,Owner Salon,1
U01182,E0067,2026-02-10,Owner Salon,1
U00028,E0068,2026-02-12,Coffee Tasting,1
U00044,E0068,2026-02-12,Coffee Tasting,1
U00051,E0068,2026-02-12,Coffee Tasting,1
U00062,E0068,2026-02-12,Coffee Tasting,1
U00065,E0068,2026-02-12,Coffee Tasting,1
U00087,E0068,2026-02-12,Coffee Tasting,1
U00089,E0068,2026-02-12,Coffee Tasting,1
U00091,E0068,2026-02-12,Coffee Tasting,1
U00103,E0068,2026-02-12,Coffee Tasting,1
U00112,E0068,2026-02-12,Coffee Tasting,1
U00121,E0068,2026-02-12,Coffee Tasting,1
U00127,E0068,2026-02-12,Coffee Tasting,1
U00128,E0068,2026-02-12,Coffee Tasting,1
U00140,E0068,2026-02-12,Coffee Tasting,1
U00150,E0068,2026-02-12,Coffee Tasting,1
U00170,E0068,2026-02-12,Coffee Tasting,1
U00172,E0068,2026-02-12,Coffee Tasting,0
U00207,E0068,2026-02-12,Coffee Tasting,1
U00209,E0068,2026-02-12,Coffee Tasting,1
U00240,E0068,2026-02-12,Coffee Tasting,1
U00242,E0068,2026-02-12,Coffee Tasting,1
U00250,E0068,2026-02-12,Coffee Tasting,0
U00258,E0068,2026-02-12,Coffee Tasting,1
U00266,E0068,2026-02-12,Coffee Tasting,1
U00271,E0068,2026-02-12,Coffee Tasting,1
U00283,E0068,2026-02-12,Coffee Tasting,1
U00302,E0068,2026-02-12,Coffee Tasting,1
U00306,E0068,2026-02-12,Coffee Tasting,0
U00313,E0068,2026-02-12,Coffee Tasting,1
U00321,E0068,2026-02-12,Coffee Tasting,1
U00324,E0068,2026-02-12,Coffee Tasting,1
U00332,E0068,2026-02-12,Coffee Tasting,1
U00337,E0068,2026-02-12,Coffee Tasting,1
U00339,E0068,2026-02-12,Coffee Tasting,1
U00341,E0068,2026-02-12,Coffee Tasting,1
U00365,E0068,2026-02-12,Coffee Tasting,1
U00375,E0068,2026-02-12,Coffee Tasting,1
U00381,E0068,2026-02-12,Coffee Tasting,1
U00395,E0068,2026-02-12,Coffee Tasting,1
U00398,E0068,2026-02-12,Coffee Tasting,1
U00399,E0068,2026-02-12,Coffee Tasting,1
U00404,E0068,2026-02-12,Coffee Tasting,1
U00423,E0068,2026-02-12,Coffee Tasting,1
U00425,E0068,2026-02-12,Coffee Tasting,1
U00436,E0068,2026-02-12,Coffee Tasting,1
U00444,E0068,2026-02-12,Coffee Tasting,1
U00446,E0068,2026-02-12,Coffee Tasting,1
U00448,E0068,2026-02-12,Coffee Tasting,1
U00455,E0068,2026-02-12,Coffee Tasting,1
U00464,E0068,2026-02-12,Coffee Tasting,1
U00466,E0068,2026-02-12,Coffee Tasting,1
U00467,E0068,2026-02-12,Coffee Tasting,1
U00481,E0068,2026-02-12,Coffee Tasting,1
U00494,E0068,2026-02-12,Coffee Tasting,1
U00499,E0068,2026-02-12,Coffee Tasting,1
U00507,E0068,2026-02-12,Coffee Tasting,1
U00509,E0068,2026-02-12,Coffee Tasting,0
U00511,E0068,2026-02-12,Coffee Tasting,1
U00513,E0068,2026-02-12,Coffee Tasting,1
U00532,E0068,2026-02-12,Coffee Tasting,1
U00534,E0068,2026-02-12,Coffee Tasting,0
U00547,E0068,2026-02-12,Coffee Tasting,1
U00555,E0068,2026-02-12,Coffee Tasting,1
U00563,E0068,2026-02-12,Coffee Tasting,1
U00565,E0068,2026-02-12,Coffee Tasting,1
U00568,E0068,2026-02-12,Coffee Tasting,1
U00573,E0068,2026-02-12,Coffee Tasting,1
U00581,E0068,2026-02-12,Coffee Tasting,1
U00588,E0068,2026-02-12,Coffee Tasting,1
U00589,E0068,2026-02-12,Coffee Tasting,1
U00595,E0068,2026-02-12,Coffee Tasting,1
U00633,E0068,2026-02-12,Coffee Tasting,1
U00636,E0068,2026-02-12,Coffee Tasting,1
U00645,E0068,2026-02-12,Coffee Tasting,1
U00646,E0068,2026-02-12,Coffee Tasting,1
U00650,E0068,2026-02-12,Coffee Tasting,1
U00656,E0068,2026-02-12,Coffee Tasting,1
U00663,E0068,2026-02-12,Coffee Tasting,1
U00705,E0068,2026-02-12,Coffee Tasting,1
U00723,E0068,2026-02-12,Coffee Tasting,1
U00726,E0068,2026-02-12,Coffee Tasting,1
U00735,E0068,2026-02-12,Coffee Tasting,1
U00741,E0068,2026-02-12,Coffee Tasting,1
U00755,E0068,2026-02-12,Coffee Tasting,1
U00759,E0068,2026-02-12,Coffee Tasting,1
U00763,E0068,2026-02-12,Coffee Tasting,1
U00768,E0068,2026-02-12,Coffee Tasting,1
U00771,E0068,2026-02-12,Coffee Tasting,1
U00773,E0068,2026-02-12,Coffee Tasting,1
U00781,E0068,2026-02-12,Coffee Tasting,1
U00785,E0068,2026-02-12,Coffee Tasting,1
U00790,E0068,2026-02-12,Coffee Tasting,1
U00791,E0068,2026-02-12,Coffee Tasting,1
U00800,E0068,2026-02-12,Coffee Tasting,1
U00802,E0068,2026-02-12,Coffee Tasting,1
U00804,E0068,2026-02-12,Coffee Tasting,1
U00805,E0068,2026-02-12,Coffee Tasting,1
U00806,E0068,2026-02-12,Coffee Tasting,1
U00823,E0068,2026-02-12,Coffee Tasting,1
U00841,E0068,2026-02-12,Coffee Tasting,1
U00852,E0068,2026-02-12,Coffee Tasting,1
U00859,E0068,2026-02-12,Coffee Tasting,1
U00872,E0068,2026-02-12,Coffee Tasting,1
U00874,E0068,2026-02-12,Coffee Tasting,1
U00875,E0068,2026-02-12,Coffee Tasting,1
U00881,E0068,2026-02-12,Coffee Tasting,1
U00904,E0068,2026-02-12,Coffee Tasting,1
U00908,E0068,2026-02-12,Coffee Tasting,1
U00909,E0068,2026-02-12,Coffee Tasting,1
U00917,E0068,2026-02-12,Coffee Tasting,1
U00918,E0068,2026-02-12,Coffee Tasting,1
U00925,E0068,2026-02-12,Coffee Tasting,1
U00927,E0068,2026-02-12,Coffee Tasting,1
U00932,E0068,2026-02-12,Coffee Tasting,1
U00971,E0068,2026-02-12,Coffee Tasting,1
U00973,E0068,2026-02-12,Coffee Tasting,1
U00988,E0068,2026-02-12,Coffee Tasting,1
U01008,E0068,2026-02-12,Coffee Tasting,1
U01026,E0068,2026-02-12,Coffee Tasting,1
U01047,E0068,2026-02-12,Coffee Tasting,1
U01049,E0068,2026-02-12,Coffee Tasting,1
U01064,E0068,2026-02-12,Coffee Tasting,1
U01072,E0068,2026-02-12,Coffee Tasting,1
U01077,E0068,2026-02-12,Coffee Tasting,1
U01081,E0068,2026-02-12,Coffee Tasting,1
U01097,E0068,2026-02-12,Coffee Tasting,1
U01108,E0068,2026-02-12,Coffee Tasting,1
U01136,E0068,2026-02-12,Coffee Tasting,1
U01137,E0068,2026-02-12,Coffee Tasting,1
U01139,E0068,2026-02-12,Coffee Tasting,1
U01146,E0068,2026-02-12,Coffee Tasting,1
U01161,E0068,2026-02-12,Coffee Tasting,1
U01162,E0068,2026-02-12,Coffee Tasting,1
U01175,E0068,2026-02-12,Coffee Tasting,1
U01179,E0068,2026-02-12,Coffee Tasting,1
U01182,E0068,2026-02-12,Coffee Tasting,1
U00004,E0069,2026-02-14,Art Exhibition,1
U00013,E0069,2026-02-14,Art Exhibition,1
U00018,E0069,2026-02-14,Art Exhibition,1
U00027,E0069,2026-02-14,Art Exhibition,1
U00031,E0069,2026-02-14,Art Exhibition,1
U00041,E0069,2026-02-14,Art Exhibition,1
U00070,E0069,2026-02-14,Art Exhibition,1
U00072,E0069,2026-02-14,Art Exhibition,1
U00085,E0069,2026-02-14,Art Exhibition,1
U00106,E0069,2026-02-14,Art Exhibition,1
U00133,E0069,2026-02-14,Art Exhibition,1
U00139,E0069,2026-02-14,Art Exhibition,1
U00143,E0069,2026-02-14,Art Exhibition,1
U00155,E0069,2026-02-14,Art Exhibition,1
U00188,E0069,2026-02-14,Art Exhibition,1
U00222,E0069,2026-02-14,Art Exhibition,1
U00226,E0069,2026-02-14,Art Exhibition,1
U00229,E0069,2026-02-14,Art Exhibition,0
U00248,E0069,2026-02-14,Art Exhibition,1
U00264,E0069,2026-02-14,Art Exhibition,1
U00271,E0069,2026-02-14,Art Exhibition,1
U00273,E0069,2026-02-14,Art Exhibition,1
U00275,E0069,2026-02-14,Art Exhibition,1
U00281,E0069,2026-02-14,Art Exhibition,1
U00290,E0069,2026-02-14,Art Exhibition,1
U00307,E0069,2026-02-14,Art Exhibition,1
U00315,E0069,2026-02-14,Art Exhibition,1
U00324,E0069,2026-02-14,Art Exhibition,0
U00326,E0069,2026-02-14,Art Exhibition,1
U00332,E0069,2026-02-14,Art Exhibition,1
U00339,E0069,2026-02-14,Art Exhibition,1
U00341,E0069,2026-02-14,Art Exhibition,1
U00366,E0069,2026-02-14,Art Exhibition,1
U00391,E0069,2026-02-14,Art Exhibition,1
U00395,E0069,2026-02-14,Art Exhibition,1
U00401,E0069,2026-02-14,Art Exhibition,1
U00404,E0069,2026-02-14,Art Exhibition,1
U00409,E0069,2026-02-14,Art Exhibition,1
U00416,E0069,2026-02-14,Art Exhibition,1
U00435,E0069,2026-02-14,Art Exhibition,1
U00438,E0069,2026-02-14,Art Exhibition,1
U00442,E0069,2026-02-14,Art Exhibition,1
U00451,E0069,2026-02-14,Art Exhibition,1
U00458,E0069,2026-02-14,Art Exhibition,1
U00461,E0069,2026-02-14,Art Exhibition,1
U00472,E0069,2026-02-14,Art Exhibition,1
U00473,E0069,2026-02-14,Art Exhibition,1
U00482,E0069,2026-02-14,Art Exhibition,1
U00487,E0069,2026-02-14,Art Exhibition,1
U00490,E0069,2026-02-14,Art Exhibition,1
U00491,E0069,2026-02-14,Art Exhibition,1
U00507,E0069,2026-02-14,Art Exhibition,1
U00511,E0069,2026-02-14,Art Exhibition,1
U00517,E0069,2026-02-14,Art Exhibition,0
U00525,E0069,2026-02-14,Art Exhibition,1
U00536,E0069,2026-02-14,Art Exhibition,1
U00545,E0069,2026-02-14,Art Exhibition,1
U00548,E0069,2026-02-14,Art Exhibition,1
U00555,E0069,2026-02-14,Art Exhibition,1
U00558,E0069,2026-02-14,Art Exhibition,1
U00565,E0069,2026-02-14,Art Exhibition,1
U00569,E0069,2026-02-14,Art Exhibition,1
U00628,E0069,2026-02-14,Art Exhibition,1
U00636,E0069,2026-02-14,Art Exhibition,1
U00649,E0069,2026-02-14,Art Exhibition,0
U00665,E0069,2026-02-14,Art Exhibition,1
U00674,E0069,2026-02-14,Art Exhibition,0
U00694,E0069,2026-02-14,Art Exhibition,1
U00716,E0069,2026-02-14,Art Exhibition,1
U00718,E0069,2026-02-14,Art Exhibition,1
U00739,E0069,2026-02-14,Art Exhibition,1
U00742,E0069,2026-02-14,Art Exhibition,1
U00752,E0069,2026-02-14,Art Exhibition,1
U00764,E0069,2026-02-14,Art Exhibition,1
U00776,E0069,2026-02-14,Art Exhibition,1
U00778,E0069,2026-02-14,Art Exhibition,1
U00786,E0069,2026-02-14,Art Exhibition,1
U00794,E0069,2026-02-14,Art Exhibition,1
U00809,E0069,2026-02-14,Art Exhibition,1
U00811,E0069,2026-02-14,Art Exhibition,1
U00865,E0069,2026-02-14,Art Exhibition,1
U00884,E0069,2026-02-14,Art Exhibition,1
U00886,E0069,2026-02-14,Art Exhibition,1
U00909,E0069,2026-02-14,Art Exhibition,1
U00945,E0069,2026-02-14,Art Exhibition,1
U00959,E0069,2026-02-14,Art Exhibition,1
U00963,E0069,2026-02-14,Art Exhibition,1
U00968,E0069,2026-02-14,Art Exhibition,1
U00972,E0069,2026-02-14,Art Exhibition,1
U00976,E0069,2026-02-14,Art Exhibition,1
U00977,E0069,2026-02-14,Art Exhibition,1
U01032,E0069,2026-02-14,Art Exhibition,1
U01037,E0069,2026-02-14,Art Exhibition,1
U01043,E0069,2026-02-14,Art Exhibition,1
U01050,E0069,2026-02-14,Art Exhibition,1
U01101,E0069,2026-02-14,Art Exhibition,1
U01107,E0069,2026-02-14,Art Exhibition,1
U01116,E0069,2026-02-14,Art Exhibition,1
U01117,E0069,2026-02-14,Art Exhibition,1
U01136,E0069,2026-02-14,Art Exhibition,1
U01140,E0069,2026-02-14,Art Exhibition,1
U01142,E0069,2026-02-14,Art Exhibition,1
U01161,E0069,2026-02-14,Art Exhibition,1
U01183,E0069,2026-02-14,Art Exhibition,0
U01186,E0069,2026-02-14,Art Exhibition,1
U01189,E0069,2026-02-14,Art Exhibition,1
U01190,E0069,2026-02-14,Art Exhibition,0
U00029,E0070,2026-02-16,Family Workshop,0
U00061,E0070,2026-02-16,Family Workshop,0
U00069,E0070,2026-02-16,Family Workshop,1
U00071,E0070,2026-02-16,Family Workshop,1
U00084,E0070,2026-02-16,Family Workshop,1
U00085,E0070,2026-02-16,Family Workshop,1
U00095,E0070,2026-02-16,Family Workshop,1
U00109,E0070,2026-02-16,Family Workshop,1
U00113,E0070,2026-02-16,Family Workshop,1
U00118,E0070,2026-02-16,Family Workshop,1
U00129,E0070,2026-02-16,Family Workshop,1
U00142,E0070,2026-02-16,Family Workshop,1
U00144,E0070,2026-02-16,Family Workshop,1
U00153,E0070,2026-02-16,Family Workshop,1
U00155,E0070,2026-02-16,Family Workshop,1
